scaled_day,dd_pct_2025,dd_pct_2021,dd_pct_2017
-351.0,-37.96456970164149,-16.43148136935558,-54.61798381655272
-350.0,-39.10183916640856,-16.43148136935558,-54.61798381655272
-349.0,-39.07871498489137,-16.43148136935558,-54.61798381655272
-348.0,-39.609603392685166,-16.43148136935558,-54.61798381655272
-347.0,-38.54933274984007,-16.43148136935558,-54.61798381655272
-346.0,-39.634547248963656,-16.43148136935558,-54.61798381655272
-345.0,-39.329189467390535,-16.43148136935558,-54.61798381655272
-344.0,-38.69494080705041,-16.43148136935558,-54.61798381655272
-343.0,-37.34462627472446,-16.43148136935558,-54.61798381655272
-342.0,-35.43645534572657,-16.43148136935558,-54.61798381655272
-341.0,-35.71004719448165,-16.43148136935558,-54.61798381655272
-340.0,-37.15834473820537,-16.43148136935558,-54.61798381655272
-339.0,-37.656226835628495,-16.43148136935558,-54.61798381655272
-338.0,-37.73007019157859,-16.43148136935558,-54.61798381655272
-337.0,-38.153134350688816,-16.43148136935558,-54.61798381655272
-336.0,-38.78743071785789,-16.43148136935558,-54.61798381655272
-335.0,-37.715219737253236,-16.43148136935558,-54.61798381655272
-334.0,-33.444899694989,-16.43148136935558,-54.61798381655272
-333.0,-33.25853637533456,-16.43148136935558,-54.61798381655272
-332.0,-32.817772982684666,-16.43148136935558,-54.61798381655272
-331.0,-32.71600068601618,-16.43148136935558,-54.61798381655272
-330.0,-30.185589587050487,-16.43148136935558,-54.61798381655272
-329.0,-24.500428118677597,-16.43148136935558,-54.61798381655272
-328.0,-25.001554280469172,-16.43148136935558,-54.61798381655272
-327.0,-23.326097263079255,-16.43148136935558,-54.61798381655272
-326.0,-25.475235385093136,-16.43148136935558,-54.61798381655272
-325.0,-22.941348502875513,-16.43148136935558,-54.61798381655272
-324.0,-23.22903431195407,-16.43148136935558,-54.61798381655272
-323.0,-23.739872221067188,-16.43148136935558,-54.61798381655272
-322.0,-23.308050451214395,-16.43148136935558,-54.61798381655272
-321.0,-22.002525816009268,-16.43148136935558,-54.61798381655272
-320.0,-20.66860198705758,-16.43148136935558,-54.61798381655272
-319.0,-17.911188165435092,-16.43148136935558,-54.61798381655272
-318.0,-17.51253627222366,-16.43148136935558,-54.61798381655272
-317.0,-18.361213498162154,-16.43148136935558,-54.61798381655272
-316.0,-18.19123406662071,-16.43148136935558,-54.61798381655272
-315.0,-21.618063296779212,-16.43148136935558,-54.61798381655272
-314.0,-22.347616570834745,-16.43148136935558,-54.61798381655272
-313.0,-19.606757018857184,-16.43148136935558,-54.61798381655272
-312.0,-19.801441772532396,-16.43148136935558,-54.61798381655272
-311.0,-18.557636143463334,-16.43148136935558,-54.61798381655272
-310.0,-19.256295838144435,-16.43148136935558,-54.61798381655272
-309.0,-18.71260155440876,-16.43148136935558,-54.61798381655272
-308.0,-19.666935775944356,-16.43148136935558,-54.61798381655272
-307.0,-19.62493332068634,-16.43148136935558,-54.61798381655272
-306.0,-17.701857415272865,-16.43148136935558,-54.61798381655272
-305.0,-18.861821700096595,-16.43148136935558,-54.61798381655272
-304.0,-16.921435031036296,-16.43148136935558,-54.61798381655272
-303.0,-16.895557483962683,-16.43148136935558,-54.61798381655272
-302.0,-16.04660083231178,-16.43148136935558,-54.61798381655272
-301.0,-18.670599099150742,-16.43148136935558,-54.61798381655272
-300.0,-19.12316652433461,-16.43148136935558,-54.61798381655272
-299.0,-16.0281178437251,-16.43148136935558,-54.61798381655272
-298.0,-16.82662111613293,-16.43148136935558,-54.61798381655272
-297.0,-15.873656762114269,-16.43148136935558,-54.61798381655272
-296.0,-15.893257453550577,-16.43148136935558,-54.61798381655272
-295.0,-13.816122566941702,-16.43148136935558,-54.61798381655272
-294.0,-12.690207327464247,-16.43148136935558,-54.61798381655272
-293.0,-12.664868186031617,-16.43148136935558,-54.61798381655272
-292.0,-16.7446607840004,-16.43148136935558,-54.61798381655272
-291.0,-18.63829476069172,-16.43148136935558,-54.61798381655272
-290.0,-18.37059811294235,-16.43148136935558,-54.61798381655272
-289.0,-18.73516006923984,-16.43148136935558,-54.61798381655272
-288.0,-20.19521393866858,-16.43148136935558,-54.61798381655272
-287.0,-20.41547636792116,-16.43148136935558,-54.61798381655272
-286.0,-17.80529263569325,-16.43148136935558,-54.61798381655272
-285.0,-17.29291447753124,-16.43148136935558,-54.61798381655272
-284.0,-19.798742929066194,-16.43148136935558,-54.61798381655272
-283.0,-20.819396458100695,-16.43148136935558,-54.61798381655272
-282.0,-20.16586060834304,-16.43148136935558,-54.61798381655272
-281.0,-21.23413236792885,-16.43148136935558,-54.61798381655272
-280.0,-21.876566157064186,-16.43148136935558,-54.61798381655272
-279.0,-21.376659927041416,-16.43148136935558,-54.61798381655272
-278.0,-20.675117376839612,-16.43148136935558,-54.61798381655272
-277.0,-18.957944145165385,-16.43148136935558,-54.61798381655272
-276.0,-18.11740434119315,-16.43148136935558,-54.61798381655272
-275.0,-18.067421214978268,-16.43148136935558,-54.61798381655272
-274.0,-17.975088055180198,-16.43148136935558,-54.61798381655272
-273.86,-17.599723091925316,-16.43148136935558,-54.61795396754729
-273.0,-15.293909746216498,-16.43148136935558,-54.610894677761216
-272.95,-15.475789646239063,-16.43148136935558,-54.61035089514612
-272.04,-18.786003826648866,-16.43148136935558,-54.44269060260159
-272.0,-18.93150774666696,-16.43148136935558,-54.442589313365175
-271.12,-20.074228057404376,-16.43148136935558,-54.44971174527813
-271.0,-20.23005355432312,-16.43148136935558,-54.46013617810034
-270.21,-21.57024749180347,-16.43148136935558,-54.5284418908841
-270.0,-21.926501576450104,-16.43148136935558,-54.51482612203819
-269.3,-20.899020518667058,-16.43148136935558,-54.469440225885116
-269.0,-20.45867149390287,-16.43148136935558,-54.452544898271846
-268.39,-20.51527741841751,-16.43148136935558,-54.41820422174639
-268.0,-20.551468091467854,-16.43148136935558,-54.418872621945084
-267.47,-20.571479061633127,-16.43148136935558,-54.41954547331126
-267.0,-20.589224638949506,-16.43148136935558,-54.349820613531776
-266.56,-20.590175231592596,-16.43148136935558,-54.284583759172484
-266.0,-20.591385076774714,-16.43148136935558,-54.23614111942408
-265.65,-20.107516178828888,-16.43148136935558,-54.20586446958133
-265.0,-19.208902511215307,-16.43148136935558,-54.14815113055742
-264.73,-18.47740491126975,-16.43148136935558,-54.12497911802823
-264.35,-17.447889770605578,-16.429580470194303,-54.15420129435196
-264.0,-16.4996521410464,-15.767894753043617,-54.1811164567554
-263.82,-16.564479587851483,-15.427599241366131,-54.19472079556718
-263.47,-16.69053295663913,-14.765913524215552,-54.179390551812766
-263.0,-16.859804623296856,-14.288505076186098,-54.158804224485394
-262.91,-16.60677455412363,-14.197114007709615,-54.15486216180569
-262.59,-15.707112085951756,-13.872167986459754,-54.14873550238183
-262.0,-14.0483594102602,-14.632886904241852,-54.137480916754534
-261.71,-13.983532644981244,-15.00831489812375,-54.18494764306875
-261.08,-13.84270208592697,-15.240468478384471,-54.28984244597348
-261.0,-13.82481884033278,-15.269652590906631,-54.30921843842649
-260.83,-14.198334618745097,-15.331668830016238,-54.350392422389156
-260.17,-15.648454699639773,-15.468155395605013,-54.510075341643834
-260.0,-16.02197047805209,-15.503160640844676,-54.488036413071065
-259.95,-15.99013298499062,-15.513456301209285,-54.48155437525554
-259.26,-15.550775580742442,-15.191579547639908,-54.39210225340136
-259.06,-15.4234256084966,-15.100517437341292,-54.43974585823497
-259.0,-15.385220616822844,-15.120214052128478,-54.45430975596516
-258.34,-13.579770805168534,-15.33687681478753,-54.61243128723987
-258.18,-13.142086002343351,-15.389258442656384,-54.58036837986016
-258.0,-12.649690599164902,-15.439226145098925,-54.54429760905798
-257.43,-13.617815842660141,-15.597457202833626,-54.43016498207286
-257.3,-13.83861633679063,-15.637404522877569,-54.410654729518455
-257.0,-14.348155938630253,-16.42440589887876,-54.365631069777535
-256.52,-14.263346827283394,-17.68360810048067,-54.29359321419206
-256.42,-14.245678262419473,-17.94412361806217,-54.29002107172718
-256.0,-14.171470289990971,-17.439270294530136,-54.27553294454925
-255.61,-13.925899456134138,-16.970477922679,-54.262079683598316
-255.54,-13.881822639800845,-16.886335702090303,-54.2601874943177
-255.0,-13.541801485229836,-17.160989537523406,-54.245830968625285
-254.69,-13.56645916868725,-17.319344284002483,-54.23755573972347
-254.66,-13.568845396118615,-17.334668936887553,-54.236442112001356
-254.0,-13.621342399608594,-17.254830540268205,-54.21194230211487
-253.78,-13.9467869370524,-17.227823926232784,-54.20385861943705
-253.0,-15.1006357516259,-17.196087982434708,-54.388341968546435
-252.9,-15.134751586532687,-17.19205132735732,-54.411993679970706
-252.87,-15.144986337004726,-17.18894385823176,-54.419089193397994
-252.01,-15.438382517203122,-17.096971895261913,-54.64899381637844
-252.0,-15.441794100693798,-17.108741952071064,-54.65166805161564
-251.95,-15.468115321276631,-17.16759223611689,-54.66568107205317
-251.13,-15.899783338834988,-18.121242099915133,-55.0007570644823
-251.04,-15.947161535884078,-17.927760581648812,-55.036517497269614
-251.0,-15.968218512350335,-17.841768795752692,-55.028473854958065
-250.25,-14.712208454147198,-16.23436431366874,-54.87765556161643
-250.13,-14.511246844834687,-16.235877186127905,-54.85352463468177
-250.0,-14.293538434746152,-16.237516131292,-54.845525584609106
-249.37,-13.866156330547865,-16.245460139889698,-54.807588465466914
-249.22,-13.764398686691125,-16.247543333331986,-54.7985558180521
-249.0,-13.615154142367913,-16.250598683714006,-54.75146232011679
-248.49,-14.425491298154112,-16.25768154141778,-54.64080441343777
-248.3,-14.72738161109407,-16.379449233287254,-54.600947401029124
-248.0,-15.20405052626245,-16.571768321296634,-54.67133425615998
-247.61,-15.679135506557104,-16.82178313570881,-54.762837167830085
-247.39,-15.947132162107978,-16.771793512505187,-54.81442448690782
-247.0,-16.422217142402634,-16.681279630632638,-54.829458959646814
-246.73,-16.964561391031722,-16.618616173951636,-54.83986744077381
-246.48,-17.466731991614193,-16.346583332523153,-54.84950492329881
-246.0,-18.43089954473252,-15.820305965294455,-55.01125012786189
-245.85,-18.04409802783174,-15.655844288035478,-55.06205129221306
-245.56,-17.296281761823618,-15.340001880280631,-55.15823146952053
-245.0,-15.852222765394094,-14.73015017404485,-55.08848002358236
-244.97,-15.927159630016307,-14.697479546925074,-55.084743338978534
-244.65,-16.72648618598654,-14.787329765536994,-55.045084010772584
-244.08,-18.150286613808532,-14.955127989642133,-55.04881571047166
-244.0,-18.350118252801128,-14.901601311289161,-55.04933945779785
-243.74,-18.55508532747209,-14.72763960664204,-55.051041636607955
-243.2,-18.980786174865656,-14.36648865155465,-54.92121939955294
-243.0,-19.138453155381775,-14.24321017016354,-54.87301204730893
-242.83,-19.146993154831744,-14.138423460981098,-54.832035797901526
-242.32,-19.172613153181658,-13.825498669656,-54.828492064358485
-242.0,-19.188688446263953,-13.889962737291585,-54.82689689483711
-241.91,-19.190377676924385,-13.908093256314094,-54.826499628139736
-241.44,-19.199199214817757,-14.00028995973893,-54.83254432364481
-241.0,-19.20745767582432,-12.219975712708251,-54.8382031875219
-240.56,-19.225698858940845,-10.439661465677574,-54.86097024451578
-240.09,-19.245183759088047,-10.363183568925727,-54.88528960085015
-240.0,-19.248914910180062,-10.348974443259612,-54.87238956362181
-239.68,-19.249008688175252,-10.298453107557869,-54.824460036736106
-239.17,-19.249158146855088,-10.740859906508733,-54.74858230398312
-239.0,-19.24920796641503,-10.888930746103156,-54.74355419672094
-238.8,-19.117184087984548,-11.063131733861306,-54.737638776412496
-238.26,-18.760719616222207,-10.178853648037371,-54.72160623510706
-238.0,-18.589088574262576,-9.749537944380178,-54.70230335459044
-237.92,-18.68015845723012,-9.617440804793322,-54.696364006739174
-237.35,-19.329031373373773,-9.731733589190405,-54.654046153298886
-237.03,-19.69331090524389,-9.800161837009055,-54.608877105537886
-237.0,-19.727462111356715,-9.806427051681913,-54.604632957630066
-236.44,-18.93039549602634,-9.923377725575252,-54.52540886335077
-236.15,-18.517628855944547,-9.98007022601484,-54.53558852727903
-236.0,-18.304128869695333,-9.848506372861035,-54.541261348889435
-235.52,-18.70887033516412,-9.427502042768882,-54.55938673448001
-235.27,-18.91967318176245,-9.211328056384637,-54.5663074439139
-235.0,-19.147340256088658,-9.323907322785299,-54.57378181010251
-234.61,-18.91244641500821,-9.486521818697355,-54.584578116819394
-234.39,-18.779942196962804,-9.576884803498512,-54.54576469170345
-234.0,-18.545048355882354,-9.303838268917525,-54.47690421440838
-233.7,-18.52707446731316,-9.093802473085981,-54.423934616489085
-233.51,-18.515691004552668,-8.960728997305562,-54.427307866289524
-233.0,-18.485135393985036,-8.131231639341548,-54.43796858359708
-232.78,-18.706599490106196,-7.773409249631577,-54.44242851745768
-232.63,-18.857597737461543,-7.529439438465678,-54.440474434793984
-232.0,-19.491790376353958,-7.689748911484752,-54.43226728760649
-231.87,-19.521743722282427,-7.72326224094179,-54.43054631721604
-231.75,-19.549392964677942,-7.754197621979057,-54.42626727497494
-231.0,-19.722200729649888,-6.00900895886022,-54.399523260968074
-230.96,-19.726955055917614,-5.915616250568944,-54.398096913554376
-230.87,-19.737652290019994,-5.705482656913523,-54.39799051353178
-230.05,-19.83511597850836,-5.615372525686536,-54.39755450052927
-230.0,-19.841058886343017,-5.6103487446147335,-54.39493123216675
-229.99,-19.834075765179463,-5.609343988400374,-54.39435464485017
-229.13,-19.23352734511336,-4.914529086919331,-54.344949092701974
-229.1,-19.21257798162268,-4.901347444504202,-54.34532694848235
-229.0,-19.14274676998709,-5.085844369831665,-54.34658646775027
-228.22,-18.230978898427665,-6.528356073584897,-54.35641071804006
-228.0,-17.97381360132116,-7.1833158618243464,-54.378821681635735
-227.34,-18.9589679337146,-9.1417402521162,-54.44613584147603
-227.31,-19.003747676096122,-9.127203803121189,-54.449195576014226
-227.0,-19.46647168070517,-8.97699383017274,-54.452609601328504
-226.46,-19.31002831219894,-8.716648254386719,-54.458047135434505
-226.39,-19.289748616281464,-8.814780608915733,-54.458642816446876
-226.0,-19.17676173902697,-9.361518012720058,-54.45176065694308
-225.58,-19.26725396044855,-9.950312139893947,-54.44434910055437
-225.48,-19.288799727453696,-9.997089705798206,-54.442565657726256
-225.0,-19.39221940907836,-10.219480626712926,-54.42559305401878
-224.7,-20.364449143678492,-10.358474952284634,-54.414985176701606
-224.57,-20.785748695338516,-10.3699647872551,-54.41038842986417
-224.0,-22.63298519107867,-10.417603803758674,-54.39046004954128
-223.82,-22.992063860762133,-10.432647703707172,-54.38416710577945
-223.66,-23.311244900480748,-10.523035885656855,-54.378573377991145
-223.0,-24.627866689320054,-10.901577332029264,-54.33842570031802
-222.94,-24.810732144276034,-10.935990190790394,-54.334764786266454
-222.74,-25.420283660795914,-10.454400369084668,-54.32271811437947
-222.05,-27.523236392789602,-8.766260127632288,-54.32512582337581
-222.0,-27.675624271919617,-8.7994218506273,-54.325300295042204
-221.83,-27.616140875940676,-8.912171708810307,-54.32589349870797
-221.17,-27.38520533861064,-9.343177961392648,-54.28569660139446
-221.0,-27.3257219426317,-9.144643056590859,-54.27533531069914
-220.92,-27.343575746297173,-9.051214866095878,-54.27045940919546
-220.29,-27.484174450162758,-8.321163381447956,-54.28423037474273
-220.0,-27.54889448845009,-8.641960368828437,-54.290496722275364
-219.41,-26.856867610502842,-9.2928646453804,-54.2724384063124
-219.09,-26.48153099873485,-9.22683226434241,-54.26273923181463
-219.0,-26.375967576675098,-9.208260657175472,-54.269406043433044
-218.53,-23.734400656702547,-9.111307775064228,-54.30422161521808
-218.18,-21.76727635459536,-9.107533632853086,-54.33014810484524
-218.0,-20.75561242779732,-9.105592645430214,-54.306143155013665
-217.65,-22.688783779742266,-9.101818503219071,-54.25866359886379
-217.27,-24.787655533282503,-8.627898816108317,-54.207114366472496
-217.0,-26.278959147640116,-8.29028076934372,-54.19276325871697
-216.77,-26.10827924354448,-8.002680210988716,-54.180885227668405
-216.35,-25.796602896935035,-7.745415847517844,-54.159192266591354
-216.0,-25.536872608093844,-7.532191365835802,-54.140709901397294
-215.89,-25.285447601104163,-7.46517795730715,-54.13490115805059
-215.44,-24.256890754328342,-6.831427175183972,-54.11113811708679
-215.01,-23.274047545186964,-6.223269300646088,-54.05993418250198
-215.0,-23.251190726369742,-6.213419078056782,-54.05874245793872
-214.53,-23.469608673309967,-5.916582779290058,-54.00273140346533
-214.12,-23.66014347808761,-5.655920962383928,-54.00218100955737
-214.0,-23.715909762412775,-5.53230717416808,-54.00214113031934
-213.61,-24.557116984921965,-5.130562362466604,-54.001964030248615
-213.24,-25.355185375507645,-4.753492002096158,-53.99700870259585
-213.0,-25.87285135859026,-4.817073893442889,-53.99379443601027
-212.7,-25.985362462454926,-4.896551257626303,-53.98972020789622
-212.36,-26.11287504683487,-4.98185782569479,-53.95985664049411
-212.0,-26.24788837147247,-4.2079058062680526,-53.92823639265657
-211.79,-27.03612731517435,-3.7564337949357887,-53.90979124808468
-211.48,-28.199718136829475,-3.0925757097648,-53.83519019475659
-211.0,-30.0014071510051,-3.6124875696543173,-53.71917351546669
-210.88,-30.17760564476822,-3.742465534626705,-53.690169345644215
-210.6,-30.58873546354882,-4.045747452895598,-53.659030639605945
-210.0,-31.46972793236438,-5.1853057970182155,-53.59372838732449
-209.96,-31.350602617429175,-5.261296258517404,-53.589345367019575
-209.72,-30.63585072781778,-5.717239027512637,-53.559882585959706
-209.05,-28.640501702652752,-5.355097672982706,-53.47763232216757
-209.0,-28.491595058983684,-5.327791899617546,-53.46933248092793
-208.84,-28.41036586808108,-5.240413424849058,-53.44266656376222
-208.14,-28.05498815788217,-4.439764761801946,-53.32600317616218
-208.0,-27.9839126158424,-4.2793103559204635,-53.31817355242808
-207.96,-28.054409678504864,-4.23346623995433,-53.316054635580514
-207.22,-29.358605337760743,-4.6545405610446435,-53.2767768489633
-207.07,-29.62296932274505,-4.7370607313618445,-53.26548105479004
-207.0,-29.746339182404377,-4.718361942671116,-53.26020968417585
-206.31,-28.37928541424241,-4.534045311291062,-53.2082595244551
-206.19,-28.141536932822927,-4.503048013463774,-53.20130059741808
-206.0,-27.7651018372421,-4.505402313118512,-53.190282296276145
-205.4,-27.61340638865799,-4.512836943607156,-53.155487661091065
-205.31,-27.59065207137037,-4.515067674926737,-53.118338851765564
-205.0,-27.512276089601915,-4.651189716110996,-52.9875326247236
-204.48,-28.146247232502805,-4.879523462613627,-52.769635811514085
-204.43,-28.207205996243253,-4.9032515507263925,-52.76421389677632
-204.0,-28.731451364411296,-5.619924925966301,-52.717585430031484
-203.57,-28.30686269950574,-6.336598301206211,-52.67101443571379
-203.55,-28.28711438951015,-6.3694446754065694,-52.669429236001925
-203.0,-27.74403586463095,-6.308816400311015,-52.625836243925484
-202.67,-28.03925335525336,-6.272439435253681,-52.59968044867962
-202.66,-28.048199339817668,-6.282353531181393,-52.598887848823686
-202.0,-28.63863432106247,-7.008224281700285,-52.455589661948224
-201.79,-28.04050518244492,-7.239183156865397,-52.409954852884425
-201.75,-27.926575822708273,-7.263406117020187,-52.401262508300846
-201.0,-25.79040032764569,-7.69740059275942,-52.704569919246836
-200.91,-25.955676274768567,-7.74947992984813,-52.74125084239095
-200.83,-26.10258822776665,-7.604330518729756,-52.771636384708685
-200.03,-27.571707757747767,-6.072137999663374,-52.56495558705533
-200.0,-27.62679974012206,-6.051817759199832,-52.55720505714333
-199.92,-27.633421993200933,-6.014678093086323,-52.53664295947422
-199.14,-27.697988960719954,-5.654686556302489,-52.516994458894644
-199.01,-27.708750121973125,-5.656635416339304,-52.51371970879804
-199.0,-27.709577903607983,-5.656785328649828,-52.515338906567386
-198.26,-27.81545176081897,-5.66457863325655,-52.67946722793001
-198.09,-27.83977413342149,-5.49471917032268,-52.716364289494905
-198.0,-27.852650683622826,-5.404793572298856,-52.72084173094523
-197.38,-26.905762680254636,-4.78602489658129,-52.75168632760299
-197.18,-26.60031493723266,-4.65516763824911,-52.76099003299026
-197.0,-26.325411968512853,-4.537396105750137,-52.705974630159794
-196.5,-25.837889068232712,-4.21085291302272,-52.553154066741854
-196.27,-25.613628534103857,-4.211327265733092,-52.4828566075696
-196.0,-25.35036616795257,-4.211884114567008,-52.412220487060004
-195.62,-25.37516090631429,-4.212667827740667,-52.31287266461455
-195.36,-25.39212572729862,-4.187853490497383,-52.24489783873083
-195.0,-25.415615479430777,-4.15346059047582,-52.141075908175395
-194.74,-25.5045452340517,-4.128621273793582,-52.06601587100088
-194.44,-25.607156489383545,-4.079068696714596,-51.97945127788428
-194.0,-25.75765299720358,-4.006245243657101,-51.85839253359889
-193.86,-25.72984277833668,-3.9830741449569924,-51.81987384223536
-193.53,-25.664290119578972,-4.308024407591006,-51.729187165919086
-193.0,-25.55900857672569,-4.834747797208109,-51.771177344953514
-192.98,-25.59766037692887,-4.854624151533293,-51.77276188001142
-192.62,-26.2933927805857,-4.63004955294983,-51.801283511053676
-192.1,-27.29833958586785,-4.296771423222171,-51.546359374172205
-192.0,-27.491598586883633,-4.27194370393388,-51.49705201961242
-191.7,-27.85246053783317,-4.203576704775999,-51.349410319061036
-191.21,-28.4418683910507,-4.094925378323991,-51.13802742691645
-191.0,-28.694471756715377,-4.209653868330341,-51.04743475885448
-190.79,-28.72836984402433,-4.324382358336693,-50.95686945238082
-190.33,-28.802622797177264,-4.577355367286769,-50.76598016833517
-190.0,-28.85589122009133,-4.959109505438136,-50.62903785586763
-189.88,-28.84326881098306,-5.097929192038633,-50.579240651333976
-189.45,-28.798038511678424,-5.591650478204023,-50.75735861946961
-189.0,-28.750704477522415,-5.036136384998029,-50.94481596275542
-188.97,-28.69680836904462,-4.999102112117627,-50.957313118974476
-188.57,-27.978193589340723,-4.5058012282394735,-51.12298139826188
-188.05,-27.043994375725696,-4.526783185854762,-51.33851419843813
-188.0,-26.95416752826269,-4.52880068177931,-51.36214098533865
-187.69,-27.52044070446069,-4.541309156511502,-51.508627064121804
-187.14,-28.52511892029586,-4.05645678935494,-51.768397077267515
-187.0,-28.78085519341751,-3.9328550872647394,-51.71938217045331
-186.81,-28.692251685353973,-3.7651099201423097,-51.652861939776884
-186.23,-28.421777818633704,-3.657716568051149,-51.44980018297517
-186.0,-28.314520940451533,-3.615672596098532,-51.37639051181285
-185.93,-28.28180216595418,-3.6028766046346927,-51.35407442253574
-185.31,-27.99200730612045,-3.700093402055197,-51.15881386040525
-185.05,-27.870480429415984,-3.741309197197678,-51.21771615963614
-185.0,-27.847109876203582,-3.6499164599183493,-51.22904352487285
